Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1901.75,2,0,0.05193833,2.791051,0.324867,0.2551762,2.466184,0.3616771,0.2045169,3.103378,51,104,27.00097,0.1706191,1,183.7721,3.2,0.7145982,1,1.021269,0.7175319,0.3268534,1,True,0.9937738,2.3,0.02,1,201.25,fRad,
1901.83,2,0,0,0,0,0.1415758,0,0,0,0,51,104,26.85939,0.1730978,1,186.4549,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9937738,2.3,0.02,1,201.25,fTemp,
1901.92,3,0,0,0,0,0.09146062,0,0,0,0,57,116,7.656717,0.04451668,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902,3,0,0,0,0,0.0822784,0,0,0,0,57,116,7.574439,0.04403831,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902.08,3,0,0,0,0,0.09049679,0,0,0,0,57,116,7.483943,0.04351215,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902.17,3,0,0,0,0,0.1422205,0,0,0,0,57,116,7.341721,0.04268527,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902.25,3,0,0,0,0,0.2550999,0,0,0,0,57,116,7.08662,0.04120209,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902.33,3,0,0.05759697,5.421628,0.4740188,0.3982505,4.947609,1.008617,0.1471275,3.439932,57,116,10.08801,0.05751012,1,188.5732,3,0.8300297,1,1.021269,0.8801895,0.459894,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.42,3,0,0.05759697,6.055121,0.6632451,0.5884479,5.391876,1.478659,0.1093696,3.439932,57,116,14.89144,0.0848937,1,188.5732,3,0.8259689,1,1.021269,0.9884925,0.6795313,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.5,3,0,0.05759697,6.138054,0.7888508,0.690143,5.349203,1.682625,0.09535129,3.439932,57,116,19.5505,0.1114542,1,188.5732,3,0.8165785,1,1.021269,0.9999998,0.7969674,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.58,3,0,0.05759697,5.700805,0.7307677,0.6096743,4.970037,1.404576,0.1061303,3.439932,57,116,23.91086,0.136312,1,179.868,4,0.8000342,1,1.021269,0.9954438,0.7040434,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.67,3,0,0.05759697,4.551002,0.5241867,0.425364,4.026815,0.8461289,0.1427414,3.439932,57,116,27.51231,0.1568432,1,179.5633,4,0.7723594,1,1.021269,0.9206426,0.4912044,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.75,3,0,0.05759697,3.092711,0.360098,0.2830424,2.732613,0.4007676,0.204508,3.439932,57,116,29.96188,0.1708079,1,185.3919,3.2,0.7143309,1,1.021269,0.7175319,0.3268534,1,True,0.9930962,2.3,0.02,1,201.25,fRad,
1902.83,3,0,0,0,0,0.1570365,0,0,0,0,57,116,29.80485,0.1732874,1,186.7062,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9930962,2.3,0.02,1,201.25,fTemp,
1902.92,4,0,0,0,0,0.1014485,0,0,0,0,63,128,8.486404,0.04451565,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903,4,0,0,0,0,0.09126529,0,0,0,0,63,128,8.395138,0.04403691,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903.08,4,0,0,0,0,0.1003813,0,0,0,0,63,128,8.294759,0.04351037,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903.17,4,0,0,0,0,0.1577546,0,0,0,0,63,128,8.137002,0.04268285,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903.25,4,0,0,0,0,0.2829632,0,0,0,0,63,128,7.854039,0.04119856,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903.33,4,0,0.06387176,6.007901,0.525396,0.4417495,5.482505,1.117684,0.1471244,3.812774,63,128,11.17904,0.05749879,1,188.5732,3,0.8298243,1,1.021269,0.8801895,0.459894,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.42,4,0,0.06387176,6.709901,0.7351319,0.6527213,5.974769,1.638555,0.1093666,3.812774,63,128,16.50109,0.08487242,1,188.5732,3,0.8257596,1,1.021269,0.9884925,0.6795313,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.5,4,0,0.06387176,6.801753,0.8743516,0.7655241,5.927401,1.864564,0.09534802,3.812774,63,128,21.66297,0.1114223,1,188.5732,3,0.8163605,1,1.021269,0.9999998,0.7969674,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.58,4,0,0.06387176,6.317092,0.809973,0.6762663,5.507119,1.556417,0.1061263,3.812774,63,128,26.49382,0.1362695,1,187.906,3,0.7998013,1,1.021269,0.9954438,0.7040434,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.67,4,0,0.06387176,5.042791,0.5810015,0.4718246,4.461789,0.9375631,0.1427359,3.812774,63,128,30.48378,0.1567916,1,184.8653,3.2,0.7721037,1,1.021269,0.9206426,0.4912044,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.75,4,0,0.06387176,3.426661,0.3991278,0.3139578,3.027534,0.4440424,0.2044981,3.812774,63,128,33.19736,0.1707488,1,185.2348,3.2,0.7140343,1,1.021269,0.7175319,0.3268534,1,True,0.9923451,2.3,0.02,1,201.25,fRad,
1903.83,4,0,0,0,0,0.1741888,0,0,0,0,63,128,33.02316,0.1732238,1,188.5732,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9923451,2.3,0.02,1,201.25,fTemp,
1903.92,5,0,0,0,0,0.1125292,0,0,0,0,70,142,9.406862,0.04452642,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904,5,0,0,0,0,0.1012245,0,0,0,0,70,142,9.305639,0.04404729,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904.08,5,0,0,0,0,0.1113354,0,0,0,0,70,142,9.194303,0.04352029,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904.17,5,0,0,0,0,0.1751876,0,0,0,0,70,142,9.019114,0.04269105,1,188.5732,3,0.7729196,1,0,0,0.164439,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904.25,5,0,0,0,0,0.3142364,0,0,0,0,70,142,8.704878,0.04120364,1,188.5732,3,0.8154093,1,0,0.606814,0.2949565,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904.33,5,0,0.07082171,6.670433,0.582241,0.4904365,6.088192,1.240939,0.1471508,4.225295,70,142,12.40125,0.05755864,1,188.5732,3,0.8295966,1,1.021269,0.8801895,0.4603459,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.42,5,0,0.07082171,7.437089,0.8146691,0.7240897,6.62242,1.816135,0.1093688,4.225295,70,142,18.29958,0.08493491,1,188.5732,3,0.8255276,1,1.021269,0.9884925,0.6796634,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.5,5,0,0.07082171,7.525506,0.9689516,0.8485224,6.556555,2.062967,0.09532528,4.225295,70,142,24.00761,0.1114279,1,188.5732,3,0.8161188,1,1.021269,0.9999998,0.7964615,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.58,5,0,0.07082171,6.980561,0.8976077,0.7492225,6.082953,1.719884,0.1060816,4.225295,70,142,29.34134,0.1361837,1,181.9781,3.6,0.7995433,1,1.021269,0.9954438,0.7032541,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.67,5,0,0.07082171,5.568098,0.6438627,0.5226317,4.924235,1.035229,0.1426682,4.225295,70,142,33.74295,0.1566131,1,182.8357,3.4,0.7718202,1,1.021269,0.9206426,0.4905658,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.75,5,0,0.07082171,3.781869,0.4423112,0.3477745,3.339557,0.4900718,0.2043873,4.225295,70,142,36.73474,0.1704991,1,186.3049,3,0.7137056,1,1.021269,0.7175319,0.3264368,1,True,0.9915133,2.3,0.02,1,201.25,fRad,
1904.83,5,0,0,0,0,0.1930412,0,0,0,0,70,142,36.5417,0.1729664,1,187.4701,3,0.6124218,1,0,0.1217329,0.1811972,1,False,0.9915133,2.3,0.02,1,201.25,fTemp,
1904.92,6,0,0,0,0,0.1247862,0,0,0,0,77,158,10.42461,0.04454516,1,188.5732,3,0.5878136,1,0,0,0.11713,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905,6,0,0,0,0,0.112233,0,0,0,0,77,158,10.31238,0.04406558,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905.08,6,0,0,0,0,0.1234434,0,0,0,0,77,158,10.18893,0.0435381,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905.17,6,0,0,0,0,0.1939979,0,0,0,0,77,158,9.994937,0.04270913,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905.25,6,0,0,0,0,0.3479725,0,0,0,0,77,158,9.646965,0.04122223,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905.33,6,0,0.07849921,7.371263,0.6449633,0.5432391,6.7263,1.371319,0.1471169,4.680468,77,158,13.72381,0.05750366,1,188.5732,3,0.8293447,1,1.021269,0.8801895,0.459894,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.42,6,0,0.07849921,8.232569,0.9024299,0.8026805,7.330139,2.010391,0.1093595,4.680468,77,158,20.25127,0.08485413,1,188.5732,3,0.825271,1,1.021269,0.9884925,0.6795313,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.5,6,0,0.07849921,8.345128,1.073333,0.9413992,7.271795,2.28765,0.09534036,4.680468,77,158,26.58167,0.1113789,1,188.5732,3,0.8158514,1,1.021269,0.9999998,0.7969674,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.58,6,0,0.07849921,7.750113,0.9943031,0.8316349,6.75581,1.909488,0.1061171,4.680468,77,158,32.50585,0.1362016,1,185.7866,3.2,0.7992578,1,1.021269,0.9954438,0.7040434,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.67,6,0,0.07849921,6.186172,0.7132232,0.5802237,5.472949,1.150142,0.1427232,4.680468,77,158,37.39858,0.1567024,1,186.509,3,0.7715067,1,1.021269,0.9206426,0.4912044,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.75,6,0,0.07849921,4.202884,0.4899594,0.386088,3.712925,0.5446289,0.204475,4.680468,77,158,40.72542,0.1706421,1,185.518,3.2,0.7133424,1,1.021269,0.7175319,0.3268534,1,True,0.9905947,2.3,0.02,1,201.25,fRad,
1905.83,6,0,0,0,0,0.2142078,0,0,0,0,77,158,40.5112,0.1731075,1,188.5732,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9905947,2.3,0.02,1,201.25,fTemp,
1905.92,7,0,0,0,0,0.1383822,0,0,0,0,86,175,11.54808,0.04454938,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906,7,0,0,0,0,0.1244446,0,0,0,0,86,175,11.42363,0.0440693,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906.08,7,0,0,0,0,0.1368747,0,0,0,0,86,175,11.28676,0.04354127,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906.17,7,0,0,0,0,0.2151059,0,0,0,0,86,175,11.07165,0.04271145,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906.25,7,0,0,0,0,0.3858338,0,0,0,0,86,175,10.68582,0.04122301,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906.33,7,0,0.08701013,8.162386,0.7144039,0.6023464,7.447982,1.518496,0.1471126,5.184394,86,175,15.19848,0.05749375,1,188.5732,3,0.8290652,1,1.021269,0.8801895,0.459894,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.42,7,0,0.08701013,9.116135,0.9995908,0.8900165,8.116544,2.226157,0.1093554,5.184394,86,175,22.425,0.08483071,1,188.5732,3,0.8249862,1,1.021269,0.9884925,0.6795313,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.5,7,0,0.08701013,9.240685,1.188894,1.043828,8.051791,2.533149,0.0953359,5.184394,86,175,29.43297,0.1113409,1,188.5732,3,0.8155548,1,1.021269,0.9999998,0.7969674,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.58,7,0,0.08701013,8.581571,1.101356,0.9221212,7.480216,2.114344,0.1061117,5.184394,86,175,35.99106,0.1361492,1,182.7625,3.6,0.7989411,1,1.021269,0.9954438,0.7040434,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.67,7,0,0.08701013,6.849479,0.790013,0.6433552,6.059466,1.273465,0.1427158,5.184394,86,175,41.40718,0.1566377,1,184.6506,3,0.7711589,1,1.021269,0.9206426,0.4912044,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.75,7,0,0.08701013,4.653069,0.5427114,0.4280964,4.110358,0.6029659,0.2044615,5.184394,86,175,45.08943,0.1705671,1,187.5424,3,0.7129395,1,1.021269,0.7175319,0.3268534,1,True,0.9895767,2.3,0.02,1,201.25,fRad,
1906.83,7,0,0,0,0,0.2375147,0,0,0,0,86,175,44.85191,0.1730266,1,188.5149,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9895767,2.3,0.02,1,201.25,fTemp,
1906.92,8,0,0,0,0,0.1534389,0,0,0,0,95,194,12.79107,0.0445629,1,188.5732,3,0.5878136,1,0,0,0.1171513,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907,8,0,0,0,0,0.1379543,0,0,0,0,95,194,12.65312,0.04408228,1,188.5732,3,0.6349207,1,0,0,0.09501394,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907.08,8,0,0,0,0,0.1517339,0,0,0,0,95,194,12.50138,0.04355365,1,188.5732,3,0.7209705,1,0,0,0.1045044,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907.17,8,0,0,0,0,0.2384579,0,0,0,0,95,194,12.26292,0.04272289,1,188.5732,3,0.7729196,1,0,0,0.1642343,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907.25,8,0,0,0,0,0.4277201,0,0,0,0,95,194,11.83521,0.04123276,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907.33,8,0,0.09641886,9.035131,0.7910594,0.6677374,8.244071,1.680857,0.1471078,5.74068,95,194,16.82823,0.05749145,1,188.5732,3,0.8287557,1,1.021269,0.8801895,0.459894,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.42,8,0,0.09641886,10.09086,1.106847,0.986637,8.984015,2.464185,0.1093508,5.74068,95,194,24.82561,0.08481345,1,188.5732,3,0.824671,1,1.021269,0.9884925,0.6795313,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.5,8,0,0.09641886,10.22862,1.316462,1.157147,8.912159,2.803972,0.09533096,5.74068,95,194,32.58062,0.1113074,1,188.5732,3,0.8152264,1,1.021269,0.9999998,0.7969674,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.58,8,0,0.09641886,9.49874,1.219531,1.022227,8.279209,2.340318,0.1061057,5.74068,95,194,39.83761,0.1361,1,182.527,3.6,0.7985907,1,1.021269,0.9954438,0.7040434,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.67,8,0,0.09641886,7.58108,0.8747815,0.7131981,6.706298,1.409486,0.1427076,5.74068,95,194,45.83071,0.1565746,1,183.3225,3.2,0.7707742,1,1.021269,0.9206426,0.4912044,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.75,8,0,0.09641886,5.149498,0.6009443,0.4745707,4.548554,0.6672954,0.2044466,5.74068,95,194,49.9047,0.1704929,1,185.6965,3.2,0.7124938,1,1.021269,0.7175319,0.3268534,0.9999999,True,0.9884517,2.3,0.02,1,201.25,fRad,
1907.83,8,0,0,0,0,0.2632994,0,0,0,0,95,194,49.64141,0.1729461,1,184.3842,3.2,0.6124218,1,0,0.1217329,0.1813435,0.9999999,False,0.9884517,2.3,0.02,1,201.25,fTemp,
1907.92,9,0,0,0,0,0.1700963,0,0,0,0,106,215,14.16409,0.04457795,1,188.5732,3,0.5878136,1,0,0,0.1171513,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908,9,0,0,0,0,0.1529034,0,0,0,0,106,215,14.01119,0.04409672,1,188.5732,3,0.6349207,1,0,0,0.09501394,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908.08,9,0,0,0,0,0.1681762,0,0,0,0,106,215,13.84301,0.04356743,1,188.5732,3,0.7209705,1,0,0,0.1045044,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908.17,9,0,0,0,0,0.2646273,0,0,0,0,106,215,13.57839,0.04273459,1,188.5732,3,0.7729196,1,0,0,0.164439,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908.25,9,0,0,0,0,0.4746658,0,0,0,0,106,215,13.10372,0.04124069,1,188.5732,3,0.8154093,1,0,0.606814,0.2949565,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908.33,9,0,0.1068215,10.01912,0.8756779,0.7408226,9.143446,1.863915,0.1471324,6.354753,106,215,18.64671,0.05754958,1,188.5732,3,0.8284131,1,1.021269,0.8801895,0.4603459,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.42,9,0,0.1068215,11.17068,1.225245,1.093764,9.945431,2.727875,0.1093513,6.354753,106,215,27.49837,0.0848686,1,188.5732,3,0.8243219,1,1.021269,0.9884925,0.6796634,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.5,9,0,0.1068215,11.30303,1.457282,1.281724,9.845743,3.098499,0.09530637,6.354753,106,215,36.06239,0.1112998,1,188.5732,3,0.814863,1,1.021269,0.9999998,0.7964615,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.58,9,0,0.1068215,10.48327,1.349983,1.131728,9.133289,2.58289,0.1060587,6.354753,106,215,44.06395,0.1359952,1,184.7007,3.2,0.7982026,1,1.021269,0.9954438,0.7032541,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.67,9,0,0.1068215,8.360176,0.9683557,0.7894546,7.39182,1.554336,0.1426366,6.354753,106,215,50.66632,0.1563721,1,188.1651,3,0.7703483,1,1.021269,0.9206426,0.4905658,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.75,9,0,0.1068215,5.675851,0.6652265,0.5253263,5.010625,0.7355027,0.2043301,6.354753,106,215,55.15162,0.1702152,1,187.6782,3,0.7120008,1,1.021269,0.7175319,0.3264368,0.9999999,True,0.9872083,2.3,0.02,1,201.25,fRad,
1908.83,9,0,0,0,0,0.2915959,0,0,0,0,106,215,54.86002,0.1726582,1,188.5732,3,0.6124218,1,0,0.1217329,0.1811972,0.9999999,False,0.9872083,2.3,0.02,1,201.25,fTemp,
1908.92,10,0,0,0,0,0.1884942,0,0,0,0,117,238,15.67879,0.04460187,1,188.5732,3,0.5878136,1,0,0,0.11713,0.9999999,False,0.9858381,2.3,0.02,1,201.25,fTemp,
1909,10,0,0,0,0,0.1693992,0,0,0,0,117,238,15.50939,0.04411997,1,188.5732,3,0.6349207,1,0,0,0.09501394,0.9999999,False,0.9858381,2.3,0.02,1,201.25,fTemp,
1909.08,10,0,0,0,0,0.1863196,0,0,0,0,117,238,15.32307,0.04358994,1,188.5732,3,0.7209705,1,0,0,0.1045044,0.9999999,False,0.9858381,2.3,0.02,1,201.25,fTemp,
1909.17,10,0,0,0,0,0.2928112,0,0,0,0,117,238,15.03026,0.04275697,1,188.5732,3,0.7729196,1,0,0,0.1642343,0.9999999,False,0.9858381,2.3,0.02,1,201.25,fTemp,
1909.25,10,0,0,0,0,0.5252132,0,0,0,0,117,238,14.50505,0.04126289,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,0.9999999,False,0.9858381,2.3,0.02,1,201.25,fTemp,
1909.33,10,0,0.11829,11.05645,0.9688025,0.8199393,10.08765,2.056895,0.1470965,7.030553,117,238,20.609,0.0574934,1,188.5732,3,0.8280348,1,1.021269,0.8801895,0.459894,0.9999999,True,0.9858381,2.3,0.02,1,201.25,fRad,
1909.42,10,0,0.11829,12.34838,1.355544,1.211528,10.99283,3.01547,0.1093401,7.030553,117,238,30.39031,0.08478051,1,188.5732,3,0.8239366,1,1.021269,0.9884925,0.6795313,0.9999999,True,0.9858381,2.3,0.02,1,201.25,fRad,
